obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1401,1.2376792546680512e+18,26.6096037969096,-4.43361447737738,23.38538,21.93739,21.78008,21.76225,21.11835,7865,301,4,92,8.886785811309417e+18,STAR,-0.0007182975,7893,57286,210
1402,1.2376637825961825e+18,21.4152524798178,-1.11800945172753,21.67509,19.16865,18.47505,18.24729,18.52755,4263,301,1,259,1.7463271613016576e+18,STAR,0.004033648,1551,53327,205
1403,1.2376613886899653e+18,245.422577091903,39.3683859204842,19.59801,17.78609,16.91288,16.44317,16.06074,3705,301,6,277,1.319641873404422e+18,GALAXY,0.1290533,1172,52759,317
1404,1.2376786190185935e+18,337.524107153828,2.37231322611313,23.00422,23.79464,22.20883,20.98566,20.02448,7717,301,4,179,1.0323594359396915e+19,GALAXY,0.8216356,9169,58069,793
1405,1.2376543835850673e+18,127.787698435932,47.54282493248,21.18263,21.0973,20.87579,20.72744,20.83597,2074,301,6,75,8.247465969699805e+18,QSO,1.378265,7325,56717,906
1406,1.2376623008390193e+18,249.504411859191,28.0633446219559,22.81534,21.88071,20.47378,19.61311,19.35161,3918,301,1,359,4.717724389596223e+18,GALAXY,0.6332482,4190,55686,741
1407,1.2376662108584712e+18,276.742709695606,22.108504649075,24.83604,21.59358,20.07429,19.02484,18.52614,4828,301,4,185,2.8621308125543404e+18,STAR,0.0002138163,2542,53919,339
1408,1.2376577766080515e+18,116.611829470364,27.4411877896332,20.59392,18.02962,16.85401,16.41309,16.19187,2864,301,6,57,3.633365393134952e+18,STAR,5.52391e-05,3227,54893,314
1409,1.2376793217831409e+18,24.9061993693737,-5.92566430880358,25.42411,21.73309,20.08869,19.28215,18.98638,7881,301,1,187,7.936523804020594e+18,GALAXY,0.5099683,7049,56570,201
1410,1.2376517373882537e+18,227.263957861606,2.57410457234416,23.19321,22.49871,20.76682,19.5626,19.1495,1458,301,5,684,4.5184346075706394e+18,GALAXY,0.6159027,4013,55629,721
1411,1.2376583000569295e+18,126.403961214009,4.555591647875,26.58252,22.22587,20.39218,19.2195,18.65586,2986,301,5,53,5.361803461129426e+18,GALAXY,0.5888011,4762,55888,975
1412,1.2376788810070103e+18,328.949615992656,-1.75848081982147,24.93149,21.79037,19.87331,19.10154,18.64568,7778,301,4,109,4.926067277936481e+18,GALAXY,0.3711419,4375,55889,928
1413,1.2376593244155415e+18,239.225234154533,44.052863149169,21.75109,20.15864,18.41146,17.79375,17.266,3225,301,1,189,1.3162479557867213e+18,GALAXY,0.3206916,1169,52753,258
1414,1.23766466844459e+18,182.023662486102,39.9495560006834,24.45105,20.99794,19.27561,18.55466,18.20591,4469,301,3,433,5.291950110024161e+18,GALAXY,0.4281867,4700,55709,802
1415,1.2376671428659123e+18,137.351661053298,23.5381567636061,22.7686,20.94006,19.23801,18.48944,18.14758,5045,301,4,178,6.502220496901528e+18,GALAXY,0.3907628,5775,56009,540
1416,1.2376603433956155e+18,135.286661293668,34.8983137747107,24.17678,23.44178,21.81808,20.60556,19.93464,3462,301,3,175,1.153044856009e+19,GALAXY,0.6836162,10241,58157,391
1417,1.2376663381142405e+18,14.3059833317266,-1.01114359171787,20.76312,19.08049,18.41455,18.07762,17.77604,4858,301,1,450,1.2194095647728865e+18,GALAXY,0.0402512,1083,52520,218
1418,1.2376785975467707e+18,344.333120238703,2.67519971432949,21.61972,21.50873,21.31867,20.99278,20.89461,7712,301,4,225,1.032695968870566e+19,QSO,1.631623,9172,58015,748
1419,1.2376613607601603e+18,199.019400739781,45.9276806949098,20.43978,20.1638,20.19802,19.9055,19.86114,3699,301,2,86,8.340775750170073e+18,QSO,1.876408,7408,56780,397
1420,1.237673807045133e+18,123.267143386405,18.7415479945591,25.08095,22.67136,21.53132,20.10207,19.69697,6597,301,1,187,5.058884154302945e+18,GALAXY,0.6667464,4493,55585,785
1421,1.2376709653916552e+18,154.276520517587,17.5513779435955,19.93767,19.31579,19.21049,19.17926,19.07085,5935,301,4,252,1.077718523315987e+19,QSO,2.263741,9572,57837,259
1422,1.2376788895959616e+18,28.7343045504705,-2.2399414488318,22.56552,22.23733,20.59675,19.67936,19.22537,7780,301,4,94,4.895685841979202e+18,GALAXY,0.5598024,4348,55559,993
1423,1.2376529447850476e+18,357.859611651343,16.0799299024297,18.75677,17.65866,17.68497,17.71323,17.67268,1739,301,6,289,3.52531061031945e+18,STAR,-0.001052319,3131,54731,429
1424,1.2376619593669676e+18,196.393571072212,52.3942496584267,21.30418,20.67279,20.56566,20.6046,20.51224,3838,301,5,21,9.252723625907474e+18,QSO,2.591356,8218,57519,284
1425,1.2376607653796247e+18,141.383893987902,36.4967895554499,20.6369,20.07852,19.96425,19.65538,19.37301,3560,301,5,228,1.1533880961654872e+19,QSO,0.5636016,10244,58225,590
1426,1.2376788895956997e+18,28.1513006509356,-2.27953947574957,24.23691,23.21119,21.87033,20.64614,19.75851,7780,301,4,90,8.831579052500606e+18,GALAXY,0.652401,7844,56982,73
1427,1.2376648541744663e+18,197.550096587468,37.5237077594363,17.45594,15.88813,15.13098,14.72962,14.4261,4512,301,5,14,2.2879141617383767e+18,GALAXY,0.04285294,2032,53815,311
1428,1.2376543814428268e+18,143.757639929651,54.5258063703558,23.30784,22.28304,20.49208,19.38294,19.00944,2074,301,2,155,6.428988360455641e+18,GALAXY,0.5941254,5710,56658,363
1429,1.2376803289468764e+18,333.116236756169,29.0246259993448,23.91051,21.86696,22.09576,20.96578,21.32962,8115,301,5,94,8.608892498490973e+18,STAR,4.812666e-05,7646,57570,952
1430,1.2376683368599396e+18,239.268548828084,15.2847212477193,22.50374,22.07785,20.18238,19.32958,19.00446,5323,301,4,73,4.4158935984423793e+18,GALAXY,0.4576033,3922,55333,415
1431,1.23766378260326e+18,37.689421231434,-1.08345030935558,20.3138,18.59962,17.7076,17.32119,17.0409,4263,301,1,367,7.937927314606918e+17,GALAXY,0.09342973,705,52200,121
1432,1.23766833257382e+18,240.848102878338,10.3908243324164,25.64582,22.86036,21.3015,20.10222,19.8455,5322,301,4,208,5.859280798134588e+18,GALAXY,0.6233764,5204,56036,355
1433,1.237666339724788e+18,14.2259622252289,0.382076517799499,22.62925,22.66017,22.38603,21.82005,22.82436,4858,301,4,449,1.057569945690442e+19,GALAXY,0.7199533,9393,58100,442
1434,1.2376637831274168e+18,8.58436563416407,-0.738890868581193,19.9162,19.99949,19.66708,19.60797,19.70238,4263,301,2,173,7.75750571322796e+17,QSO,1.377755,689,52262,20
1435,1.237669701587698e+18,15.9699362957047,6.85032498698666,23.74563,22.69288,20.87085,19.67452,19.45462,5641,301,2,102,4.980006294738196e+18,GALAXY,0.6161593,4423,55889,549
1436,1.2376625000007598e+18,226.520781671045,44.4457540849071,17.89694,16.68192,16.23829,16.07463,16.01217,3964,301,4,94,3.816854368351789e+18,STAR,-1.007611e-05,3390,54945,195
1437,1.2376593308516352e+18,246.253770584053,40.5554567060099,24.12721,22.42997,20.70644,18.97623,18.08813,3226,301,5,92,1.3184310361236705e+18,STAR,-9.714138e-05,1171,52753,8
1438,1.2376802774047132e+18,353.093081593459,27.5288521457129,19.64423,17.72456,16.72764,16.17382,15.77743,8103,301,5,55,7.334233598042854e+18,GALAXY,0.06817152,6514,56487,442
1439,1.2376543916436362e+18,126.53320582621,46.2861607686968,23.29875,21.93639,20.24558,19.43461,18.81453,2076,301,5,159,5.808712056330017e+18,GALAXY,0.4872188,5159,55856,707
1440,1.2376619582936842e+18,197.944071945881,51.5198536889704,19.62905,17.74337,16.68006,16.1972,15.75583,3838,301,3,28,7.604471564692904e+18,GALAXY,0.10154,6754,56414,522
1441,1.2376622240622185e+18,169.48558501424,38.1645329947857,24.10807,22.62938,21.12646,20.10909,19.74732,3900,301,2,294,5.20278823722001e+18,GALAXY,0.5978527,4621,55649,17
1442,1.2376648531024284e+18,202.271914542037,36.1959077977078,20.40543,20.29738,20.03179,19.97764,19.96069,4512,301,3,40,9.992370050076793e+18,QSO,1.080482,8875,57779,30
1443,1.237661958833832e+18,209.489613585944,49.870104810069,19.37606,18.22031,17.75895,17.43619,17.28523,3838,301,4,78,1.8804043785405993e+18,GALAXY,0.1075384,1670,54553,551
1444,1.2376682719002632e+18,206.767780532795,18.6679985684434,25.24865,22.14807,21.46328,21.48532,21.28867,5308,301,3,99,6.595573982808e+18,QSO,5.435663,5858,56063,190
1445,1.2376593249526753e+18,240.320528135056,43.8616387442799,22.48489,22.70352,21.50676,21.45835,21.44964,3225,301,2,193,9.600634400045027e+18,QSO,1.291661,8527,57897,312
1446,1.2376576278923187e+18,115.311093570416,22.5572605362543,20.81166,18.64388,17.51663,17.03432,16.66697,2830,301,1,19,1.0437716541629007e+18,GALAXY,0.1417737,927,52577,227
1447,1.2376609634782415e+18,141.907305417206,37.5608724934275,21.21725,19.42635,17.88329,17.37288,17.04599,3606,301,6,125,5.226439836492388e+18,GALAXY,0.2808133,4642,55926,45
1448,1.2376788606261007e+18,16.3710964355773,13.3514503836783,22.53195,21.98593,20.09058,19.17193,18.61778,7773,301,6,417,5.251339931033557e+18,GALAXY,0.5480053,4664,56192,519
1449,1.237679998233477e+18,339.096696369933,-1.62292878059663,22.25641,20.359,18.42292,17.76582,17.35822,8038,301,5,80,4.932764402170747e+18,GALAXY,0.3634314,4381,55824,716
1450,1.2376651806003694e+18,228.166913541651,25.6811547532625,19.92113,17.74408,16.41392,15.8834,15.51666,4588,301,5,142,2.428643410920368e+18,GALAXY,0.1861371,2157,54242,281
1451,1.237657606965691e+18,134.888278015229,44.2969771814023,24.23064,22.0906,20.64606,20.10225,19.6746,2825,301,2,192,9.324860376763095e+18,GALAXY,0.2917238,8282,57041,572
1452,1.2376634626067003e+18,349.412668058059,0.685997976745428,19.36859,17.38932,16.38118,15.92945,15.59774,4188,301,5,39,4.30227660422015e+17,GALAXY,0.1159527,382,51816,487
1453,1.2376555040324984e+18,253.352758477665,39.8043934251267,24.74136,22.19475,20.26267,19.42233,18.95772,2335,301,5,42,5.84026089687904e+18,GALAXY,0.4535578,5187,56074,793
1454,1.2376786619791444e+18,41.8991347106497,4.11864435373607,22.73093,21.93855,20.53768,19.55974,19.25887,7727,301,4,345,4.79412477624663e+18,GALAXY,0.6296898,4258,55481,156
1455,1.2376654425937674e+18,206.093624612263,28.9452612936003,19.16638,18.78022,18.76328,18.56938,18.40818,4649,301,5,148,2.2710778842170263e+18,QSO,0.4816241,2017,53474,501
1456,1.2376803021016271e+18,333.547101741312,23.7175573069099,20.20485,18.08512,17.04135,16.48183,16.05522,8109,301,3,68,6.699283770313562e+18,GALAXY,0.120345,5950,56211,652
1457,1.2376593249467108e+18,224.375857915463,52.5946618254018,21.63985,19.85227,18.3702,17.82158,17.44185,3225,301,2,102,7.564942472004262e+18,GALAXY,0.2839541,6719,56390,76
1458,1.2376710673821207e+18,21.9872241536526,40.0519497079509,19.1325,17.8253,17.28029,17.05548,16.93442,5959,301,2,23,2.6302553516555894e+18,STAR,-0.0008168993,2336,53712,557
1459,1.237663783144325e+18,47.1712422934515,-0.782582524781019,20.19264,19.28541,19.02845,18.91733,18.85062,4263,301,2,431,2.328398722431478e+18,STAR,-0.0001012814,2068,53386,137
1460,1.2376593270933422e+18,223.203252354982,55.0769371278963,24.50067,18.82895,25.60661,16.61457,23.22743,3225,301,6,89,9.466764460930914e+18,STAR,-4.473197e-05,8408,57874,720
1461,1.2376512724223263e+18,124.607054631523,49.3588171271828,20.54946,20.47796,20.4537,20.14605,19.85703,1350,301,3,139,8.22927070612451e+18,QSO,1.725019,7309,56991,248
1462,1.2376802768677115e+18,352.822662359334,27.156434580961,23.40878,21.5014,20.55104,19.93062,19.4339,8103,301,4,53,8.669531396879178e+18,QSO,0.9479849,7700,58016,371
1463,1.237662501079876e+18,240.332922899916,37.7466685738782,25.8702,22.25787,20.6643,19.58332,18.89834,3964,301,6,176,5.594813617122073e+18,STAR,-0.0002851331,4969,56041,789
1464,1.2376503710179003e+18,177.848370518169,-2.106590650171,24.32071,22.41243,20.89154,19.68924,19.49713,1140,301,4,167,4.267182174787361e+18,GALAXY,0.5491169,3790,55208,78
1465,1.237650371552084e+18,171.750823695903,-1.66682350783524,18.66001,17.34741,16.85736,16.57262,16.36939,1140,301,5,126,3.67171227703339e+17,GALAXY,0.0464954,326,52375,465
1466,1.237678617401231e+18,322.133218467622,0.692950600358203,24.74755,22.95428,22.5608,21.75874,21.26122,7717,301,1,76,1.0386484774298737e+19,GALAXY,1.000868,9225,58013,211
1467,1.2376611497651735e+18,186.150283481896,48.838368660456,25.74095,22.05544,20.74213,19.64095,19.02154,3650,301,1,14,7.511125500959676e+18,GALAXY,0.7043343,6671,56388,899
1468,1.2376634792555315e+18,325.832643913833,0.197047869303039,19.95076,18.34775,17.4846,17.10163,16.76422,4192,301,4,128,1.114777013694e+18,GALAXY,0.1057932,990,52465,495
1469,1.2376674859163978e+18,131.817874248585,15.5628449939506,20.4879,18.74266,17.75284,17.34323,17.02197,5125,301,3,25,2.734966518352734e+18,GALAXY,0.1393976,2429,53799,566
1470,1.2376515397876452e+18,194.827244075933,67.9296373824691,24.03486,20.50861,18.85622,18.12594,17.72392,1412,301,5,194,5.5746699716463206e+17,GALAXY,0.4246849,495,51988,533
1471,1.2376623373255316e+18,232.763615937843,36.9629664288139,20.39412,20.42342,20.23971,20.03336,20.15339,3926,301,5,43,1.2094565645792072e+19,QSO,1.515939,10742,58198,541
1472,1.2376803058588723e+18,331.423317394659,22.9368496266964,24.94986,21.33153,19.60691,18.84389,18.33334,8110,301,2,55,6.700311811856816e+18,GALAXY,0.3377486,5951,56102,296
1473,1.2376709610914452e+18,43.5077500339918,34.7030791078105,21.36114,19.60995,18.83939,18.48038,18.24478,5934,301,4,172,2.700030360493779e+18,STAR,-0.0002360464,2398,53768,445
1474,1.237662336251e+18,230.251452421271,37.1226184933188,20.17882,18.47047,17.42791,16.92845,16.55128,3926,301,3,31,1.5763789499303465e+18,GALAXY,0.1568834,1400,53470,433
1475,1.2376551078288428e+18,138.46024379747,49.7090933474634,19.44728,19.16831,19.02836,18.76559,18.73444,2243,301,3,150,8.624990148456878e+17,QSO,1.54608,766,52247,217
1476,1.237657401344328e+18,135.37623635388,42.7683273771609,23.81485,22.98044,21.95543,20.54633,19.88754,2777,301,3,195,9.32479248192008e+18,GALAXY,0.6326854,8282,57041,325
1477,1.2376583005981903e+18,136.381765248939,5.94339933778715,22.48566,22.29197,21.07339,20.09782,19.6939,2986,301,6,120,5.480909157837329e+18,GALAXY,0.6944548,4868,55895,103
1478,1.2376677361209188e+18,188.602573293491,23.2945000424358,23.90714,22.06455,20.56558,19.4398,18.98157,5183,301,5,371,6.736311200429398e+18,GALAXY,0.5644676,5983,56310,189
1479,1.2376503720951813e+18,186.085798299734,-1.26038706846916,22.72115,21.48193,21.02874,20.64724,20.32027,1140,301,6,221,4.331436541178305e+18,STAR,0.0004960809,3847,55588,362
1480,1.2376576295085678e+18,124.331945711552,32.7128562689679,23.01066,22.57065,20.9814,19.96349,19.45068,2830,301,4,105,4.231150084233124e+18,GALAXY,0.5420828,3758,55506,66
1481,1.2376672115760174e+18,119.643330901408,13.6990202920953,20.7764,18.72934,17.83618,17.33983,16.99801,5061,301,4,35,2.550273851556653e+18,GALAXY,0.108479,2265,53674,402
1482,1.2376655660724393e+18,220.017656285494,20.8924379273721,22.1096,21.79917,21.62311,21.56165,21.018,4678,301,3,123,6.647411282848012e+18,QSO,0.9833667,5904,56046,357
1483,1.2376687325310495e+18,302.969983481547,-11.141735141662,20.01526,18.79697,18.27465,18.04527,17.95581,5415,301,5,31,2.6100095096654664e+18,STAR,0.0001573475,2318,54628,631
1484,1.2376785964740774e+18,346.818561188266,1.90576088948477,22.62991,22.8853,21.94095,21.46425,20.34535,7712,301,2,241,1.0364169905868397e+19,GALAXY,0.7909355,9205,57711,950
1485,1.2376626981077655e+18,231.372536470438,28.497334301447,22.02732,21.45285,19.80414,18.89974,18.46735,4010,301,5,119,4.462019216208583e+18,GALAXY,0.5002129,3963,55659,283
1486,1.237668310016e+18,233.485466134277,12.8997765046118,23.2567,21.14757,20.87496,20.65832,20.895,5317,301,2,67,5.506986547323624e+18,STAR,0.0002962466,4891,55736,764
1487,1.2376794592164582e+18,22.6410779415237,18.1594662058239,22.33167,21.95106,21.616,20.99334,20.83334,7913,301,1,101,8.15716747639812e+18,QSO,1.763551,7245,56636,82
1488,1.2376788906720627e+18,34.1246947106652,-1.29527665718105,24.00171,22.95267,21.53271,20.29955,19.58108,7780,301,6,130,8.821633145260758e+18,STAR,7.927529e-05,7835,56986,754
1489,1.2376551067616543e+18,160.882707387702,56.4955147166743,19.94934,19.44662,19.13211,18.95838,18.93792,2243,301,1,250,1.067380640212609e+18,QSO,1.392339,948,52428,100
1490,1.2376737383255905e+18,110.171560378011,30.0981815746287,21.02822,19.19544,18.47959,18.15178,18.03431,6581,301,1,186,3.034356123126753e+18,STAR,-2.523254e-05,2695,54409,203
1491,1.2376655306495104e+18,240.064220447689,15.5865139742314,19.22309,17.65664,16.87946,16.49482,16.21393,4670,301,1,284,2.838531729994574e+18,GALAXY,0.03519602,2521,54538,502
1492,1.23766138653252e+18,217.882591711089,52.1539073690384,19.50318,19.44388,19.44003,19.22204,19.07494,3705,301,2,125,7.91621582222553e+18,QSO,2.034342,7031,56449,49
1493,1.2376802757995405e+18,7.05289609063232,26.7215735188714,26.95164,22.63044,20.69824,19.74665,19.13322,8103,301,2,138,7.070668292751645e+18,GALAXY,0.5435023,6280,56570,61
1494,1.2376719403352064e+18,229.738229830815,58.9743193978285,17.26255,15.8955,15.26326,14.94463,14.663,6162,301,4,38,7.645046292805342e+18,GALAXY,0.03199615,6790,56430,676
1495,1.2376793228570793e+18,25.2842917847788,-4.91748017087796,22.71376,22.83288,22.51293,21.89889,21.20288,7881,301,3,190,1.0505871391043375e+19,GALAXY,0.9280541,9331,57711,361
1496,1.237664877804717e+18,148.317024661639,30.6535668037812,25.85804,23.18763,22.09266,21.84018,22.26532,4518,301,1,135,1.1763471632794147e+19,QSO,0.7986778,10448,58158,252
1497,1.2376575913936817e+18,171.221992537572,55.010225224953,21.66035,21.58442,21.33451,21.29298,21.28603,2821,301,5,150,9.198710660439234e+18,QSO,2.065396,8170,57131,394
1498,1.2376802419870277e+18,359.398083123518,-7.68698590956223,26.75743,22.09358,20.42958,19.52092,19.08317,8095,301,3,296,8.046903226644321e+18,GALAXY,0.5554377,7147,56574,351
1499,1.2376677361108255e+18,163.685143036273,21.818056246065,22.07659,21.12353,21.19562,21.0238,20.70138,5183,301,5,217,7.236208835224163e+18,STAR,0.0006024044,6427,56328,182
1500,1.2376611368851215e+18,151.121883063759,36.2497964034296,26.24937,24.52201,21.59865,20.38163,19.57766,3647,301,1,88,9.9687462126006e+18,GALAXY,0.6711493,8854,57450,103
1501,1.2376632339156836e+18,0.209682804332488,28.2270425772248,24.56232,24.66799,21.64703,20.517,19.79655,4135,301,3,283,8.663963463922768e+18,GALAXY,0.6725187,7695,57654,595
1502,1.2376802768702019e+18,359.113681620657,27.5308151842923,21.07054,21.10459,20.78647,20.66527,20.7541,8103,301,4,91,8.666322739655891e+18,QSO,1.42975,7697,57574,986
1503,1.2376543835872955e+18,133.310324506815,51.1846282248172,22.85019,21.69348,21.32897,20.97576,20.64848,2074,301,6,109,5.807611171269007e+18,QSO,0.7043287,5158,55913,798
1504,1.2376711253757135e+18,145.01565666024,14.6461757104458,24.57541,23.05795,22.56074,21.68651,21.38066,5972,301,6,199,1.079296184979006e+19,GALAXY,0.794523,9586,57787,310
1505,1.2376785986323095e+18,11.3987787078627,3.57387086665328,23.47566,21.38199,20.42029,19.71958,19.23628,7712,301,6,405,4.847099521820547e+18,GALAXY,0.2465588,4305,55509,365
1506,1.2376510678921385e+18,196.647024828297,65.7608430810942,24.633,21.74604,20.72538,19.79881,19.61524,1302,301,6,408,7.685530036380916e+18,GALAXY,0.769458,6826,56449,499
1507,1.2376737066512556e+18,112.878961684821,41.7888532114822,22.95301,20.86352,19.51524,18.89788,18.50642,6573,301,6,202,6.689157267919755e+18,STAR,-0.0002374215,5941,56193,676
1508,1.237657627903e+18,136.184839527786,39.3127806169476,23.56184,23.33728,21.87275,20.66448,19.90091,2830,301,1,182,9.941761448425576e+18,GALAXY,0.7940384,8830,57447,237
1509,1.2376619593681472e+18,200.89483545987,51.9832351840695,20.28301,20.01192,19.7822,19.52927,19.32553,3838,301,5,39,7.604588387803355e+18,QSO,0.4844737,6754,56414,947
1510,1.2376609634782415e+18,141.871879898075,37.5481098305452,23.36795,22.10165,20.32379,19.51216,19.12722,3606,301,6,125,5.152299761827864e+18,GALAXY,0.4698855,4576,55592,661
1511,1.23768028439e+18,32.2437010460154,26.5903976604707,23.52082,24.42145,21.99344,20.57343,19.90378,8105,301,2,146,8.623331551508452e+18,GALAXY,0.680952,7659,57060,233
1512,1.2376611379600433e+18,153.896403263396,37.9206950902015,26.05906,23.58194,21.5063,20.30222,19.58477,3647,301,3,106,9.969998012125305e+18,GALAXY,0.6125142,8855,57780,561
1513,1.2376619706489247e+18,185.532416765292,6.79342287151668,24.69483,21.29793,19.85703,19.48688,19.3806,3841,301,2,138,6.07656436032683e+18,QSO,4.124791,5397,55944,300
1514,1.2376551287643187e+18,245.107929033864,45.7971347095417,22.31867,23.89362,21.61246,20.54326,19.86142,2248,301,2,112,9.608431861765528e+18,QSO,1.165946,8534,57905,7
1515,1.237664817678254e+18,186.986761768937,36.6271010018513,19.48399,18.03587,17.371,16.95064,16.60313,4504,301,1,182,2.2631484815877345e+18,GALAXY,0.05450714,2010,53495,326
1516,1.2376802688173348e+18,338.920941031674,18.5663324699089,20.36536,18.45709,17.51374,17.0726,16.72381,8101,301,5,94,8.535513281057806e+18,GALAXY,0.08832563,7581,56949,240
1517,1.2376576128765133e+18,178.536382176239,58.103463966848,22.33251,20.63021,21.68705,21.23901,19.82219,2826,301,5,272,9.270866116363966e+18,STAR,0.0004282504,8234,57450,750
1518,1.2376576279140764e+18,168.807019502723,50.1511013911248,24.93189,21.16285,19.31509,18.57886,18.17825,2830,301,1,351,8.326250932578048e+18,GALAXY,0.4313664,7395,57131,804
1519,1.2376576085750584e+18,130.722768504187,43.3202368216759,23.2855,20.54395,20.20327,20.12273,20.11828,2825,301,5,173,7.637033599368451e+18,QSO,3.059794,6783,56284,198
1520,1.237662663210959e+18,226.025151235191,32.6591663619844,19.47912,18.09991,17.59468,17.40814,17.31746,4002,301,4,116,3.2765021223754404e+18,STAR,-0.0004391855,2910,54630,485
1521,1.2376626358266762e+18,212.635671146559,12.445263649062,26.99603,21.1946,19.65302,18.83837,18.38512,3996,301,1,57,6.139572699746556e+18,QSO,0.4439495,5453,56001,147
1522,1.2376593265630904e+18,241.011783368251,45.1655074146589,24.6344,24.9579,24.36584,21.30607,19.8457,3225,301,5,190,9.600774862655476e+18,STAR,-0.0001153497,8527,57897,823
1523,1.2376593271065162e+18,253.889620049988,33.83079578741,24.8129,23.2894,21.701,20.69621,19.86889,3225,301,6,290,1.227358428407453e+19,GALAXY,0.6246626,10901,58397,543
1524,1.2376619674275023e+18,176.922784678766,42.4117422857311,22.00931,21.71894,20.19002,19.3212,18.76045,3840,301,4,135,7.479379851453158e+18,GALAXY,0.5137473,6643,56386,97
1525,1.2376655306362063e+18,209.014256016982,24.509805023511,19.91356,18.13183,17.32348,16.95377,16.65889,4670,301,1,81,2.385850960573393e+18,GALAXY,0.06394879,2119,53792,251
1526,1.2376613623793585e+18,225.042430413937,40.5018077476987,20.24997,18.44661,17.68326,17.40911,17.30328,3699,301,5,217,3.834825061693497e+18,STAR,-0.0001548892,3406,54970,36
1527,1.2376602419249155e+18,51.4606269339596,0.916708485830645,25.59642,21.71256,20.07578,19.19559,18.64661,3438,301,6,143,1.1980839879526584e+18,STAR,3.132617e-05,1064,52577,460
1528,1.2376591322074324e+18,212.60153342314,51.5958796972521,25.35841,22.32346,20.86292,19.71498,19.18962,3180,301,3,62,7.589965432574205e+18,GALAXY,0.6488719,6741,56394,997
1529,1.237678540628624e+18,358.363223860026,24.4257488352129,21.47559,21.42201,21.2658,20.91238,20.38597,7699,301,2,75,8.553677213551318e+18,QSO,2.021603,7597,56973,784
1530,1.2376799982405553e+18,355.26239469336,-1.95959613023583,23.88038,22.69156,22.06365,21.44426,21.59664,8038,301,5,188,1.0368535241489144e+19,GALAXY,0.750847,9209,57686,447
1531,1.2376675385362353e+18,131.474135689781,16.1415985522484,19.35631,19.13696,18.70701,18.61047,18.18528,5137,301,5,124,2.734951400067852e+18,QSO,0.28312,2429,53799,511
1532,1.237660962399781e+18,131.389518501252,30.9427744164123,22.3966,22.63902,22.33369,21.55676,22.6887,3606,301,4,53,1.1744380262292937e+19,GALAXY,0.7804171,10431,58137,430
1533,1.2376551244707267e+18,180.722403961845,4.18440088679705,19.88632,17.85054,16.83676,16.37033,16.03926,2247,301,2,133,9.468840605238168e+17,GALAXY,0.1310237,841,52375,8
1534,1.2376788595410867e+18,350.014110563528,12.5000492645351,24.31347,22.49056,20.7714,19.74326,19.21387,7773,301,4,245,6.922162198933689e+18,GALAXY,0.5484459,6148,56209,471
1535,1.2376763040232904e+18,76.248848685876,-2.71624464276788,19.29539,17.40516,16.70463,16.44409,16.37746,7178,301,4,58,3.613179734256624e+18,STAR,-4.956993e-07,3209,54906,607
1536,1.237679319624778e+18,356.686605554078,10.6101581874759,20.11741,19.16581,18.81333,18.6991,18.67033,7880,301,5,21,6.934552870428891e+18,STAR,-0.0003276187,6159,56214,492
1537,1.237651504882254e+18,207.893832299971,0.330538155836439,26.39157,22.06219,20.55402,19.55326,18.98314,1404,301,4,60,4.5488525963504087e+18,GALAXY,0.5157685,4040,55605,789
1538,1.2376640929046203e+18,142.450793610462,31.3819039020131,20.65154,18.8848,17.65907,17.22907,16.93312,4335,301,3,214,2.1854201545008356e+18,GALAXY,0.2193341,1941,53386,176
1539,1.2376609624009608e+18,134.119912110269,32.5034044534571,20.2898,18.47052,17.65762,17.25059,16.95991,3606,301,4,71,1.4311559955680072e+18,GALAXY,0.06168405,1271,52974,499
1540,1.237660962940715e+18,140.548780926534,36.291705221338,19.62715,19.52819,19.60576,19.47713,19.4179,3606,301,5,115,9.97782543005151e+18,QSO,2.060963,8862,57461,365
1541,1.237667549276013e+18,176.509931921305,23.8824272185171,24.13377,23.41681,20.89851,19.74656,19.56745,5140,301,1,160,7.230776972905045e+18,GALAXY,0.6533759,6422,56328,901
1542,1.2376651269274993e+18,169.148770127366,32.7077972817472,19.07997,17.05941,16.15563,15.72244,15.41948,4576,301,1,359,2.372311024532482e+18,GALAXY,0.05994571,2107,53786,145
1543,1.2376674859171845e+18,133.641050908299,16.0935421412473,22.14261,22.49128,21.85284,21.32019,20.61416,5125,301,3,37,1.0753594935704e+19,GALAXY,0.8087769,9551,57801,454
1544,1.2376648804871045e+18,142.479287385378,30.7239372134551,20.17785,18.21178,17.13551,16.67204,16.31379,4518,301,6,105,2.1853962401229312e+18,GALAXY,0.1361995,1941,53386,89
1545,1.2376613629142633e+18,219.852726793645,42.9636764177344,24.71078,22.93507,21.11441,19.9794,19.53641,3699,301,6,187,6.824274325748865e+18,GALAXY,0.5370555,6061,56076,709
1546,1.2376640928975424e+18,126.554619589705,23.4375857155455,19.98423,19.02196,18.62053,18.48276,18.44169,4335,301,3,106,2.6234271100054016e+18,STAR,0.001095365,2330,53738,292
1547,1.2376655354652923e+18,234.10331218732,22.0815499976418,22.52847,21.42273,21.3005,21.00484,20.83257,4671,301,2,39,4.445119442108832e+18,STAR,-0.000509378,3948,55331,242
